district_id,crop_id,year,production_mt,area_harvested_ha,yield_kg_ha,data_source,data_quality
68,6,2023,114552.36,60609.29,1890.01,FAOSTAT,Official
68,6,2024,802439.49,294494.69,2724.8,FAOSTAT,Official
68,7,2014,742870.35,291482.03,2548.6,FAOSTAT,Official
68,7,2015,419535.86,156960.26,2672.88,FAOSTAT,Official
68,7,2016,1267434.04,434337.7,2918.08,FAOSTAT,Official
68,7,2017,1140418.52,371986.51,3065.75,FAOSTAT,Official
68,7,2018,977734.94,348298.7,2807.17,FAOSTAT,Official
68,7,2019,840871.36,345260.27,2435.47,FAOSTAT,Official
68,7,2020,473270.06,180218.25,2626.09,FAOSTAT,Official
68,7,2021,900032.64,299919.25,3000.92,FAOSTAT,Official
68,7,2022,1418154.73,486660.4,2914.05,FAOSTAT,Official
68,7,2023,599532.75,168579.31,3556.38,FAOSTAT,Official
68,7,2024,674807.32,297596.4,2267.53,FAOSTAT,Official
68,8,2014,1929581.19,138785.42,13903.34,FAOSTAT,Estimated
68,8,2015,905259.32,100651.44,8994.0,FAOSTAT,Official
68,8,2016,4477909.03,472868.23,9469.68,FAOSTAT,Official
68,8,2017,4165625.3,317433.91,13122.81,FAOSTAT,Official
68,8,2018,1012586.16,65680.25,15416.91,FAOSTAT,Estimated
68,8,2019,3213007.32,207652.82,15472.98,FAOSTAT,Estimated
68,8,2020,1981196.37,227365.96,8713.69,FAOSTAT,Estimated
68,8,2021,4776794.22,406484.65,11751.47,FAOSTAT,Official
68,8,2022,884665.94,104751.54,8445.37,FAOSTAT,Official
68,8,2023,6341950.3,459350.89,13806.33,FAOSTAT,Official
68,8,2024,6791008.56,459600.67,14775.89,FAOSTAT,Estimated
68,9,2014,1551418.25,112914.47,13739.77,FAOSTAT,Official
68,9,2015,1439605.09,122912.05,11712.48,FAOSTAT,Official
68,9,2016,4037619.21,321905.56,12542.87,FAOSTAT,Official
68,9,2017,2911557.88,329792.82,8828.45,FAOSTAT,Estimated
68,9,2018,6911914.0,471732.72,14652.18,FAOSTAT,Official
68,9,2019,882092.54,128210.68,6880.02,FAOSTAT,Official
68,9,2020,4557229.56,388987.39,11715.62,FAOSTAT,Official
68,9,2021,3325237.83,204320.38,16274.63,FAOSTAT,Official
68,9,2022,4886947.79,377550.46,12943.83,FAOSTAT,Official
68,9,2023,3245304.36,289563.38,11207.58,FAOSTAT,Official
68,9,2024,1958068.92,152938.72,12802.96,FAOSTAT,Official
68,10,2014,6300592.12,489706.49,12866.06,FAOSTAT,Official
68,10,2015,4861239.22,473394.92,10268.89,FAOSTAT,Official
68,10,2016,3915234.12,269072.8,14550.84,FAOSTAT,Official
68,10,2017,3080874.85,275738.22,11173.19,FAOSTAT,Official
68,10,2018,6100074.51,446643.98,13657.58,FAOSTAT,Estimated
68,10,2019,1225761.78,114430.68,10711.83,FAOSTAT,Official
68,10,2020,1064299.67,99521.13,10694.21,FAOSTAT,Official
68,10,2021,4844789.5,389671.35,12433.01,FAOSTAT,Official
68,10,2022,771328.3,65567.51,11763.88,FAOSTAT,Official
68,10,2023,5087285.68,414050.98,12286.62,FAOSTAT,Official
68,10,2024,4652831.62,311807.94,14922.11,FAOSTAT,Official
68,11,2014,3365465.89,280943.54,11979.15,FAOSTAT,Official
68,11,2015,1568349.26,99515.8,15759.8,FAOSTAT,Estimated
68,11,2016,1359524.38,90914.48,14953.88,FAOSTAT,Official
68,11,2017,7270352.3,453815.54,16020.5,FAOSTAT,Official
68,11,2018,3983596.79,274127.64,14531.9,FAOSTAT,Official
68,11,2019,4860940.46,338883.01,14344.01,FAOSTAT,Official
68,11,2020,5152365.73,469405.53,10976.36,FAOSTAT,Official
68,11,2021,6213252.98,485768.64,12790.56,FAOSTAT,Official
68,11,2022,4815572.28,377902.84,12742.88,FAOSTAT,Official
68,11,2023,3685247.01,285753.84,12896.58,FAOSTAT,Estimated
68,11,2024,8088303.43,441962.72,18300.87,FAOSTAT,Estimated
68,12,2014,3966487.5,304279.35,13035.68,FAOSTAT,Official
68,12,2015,1021914.46,86277.54,11844.5,FAOSTAT,Official
68,12,2016,5221242.07,476518.12,10957.07,FAOSTAT,Official
68,12,2017,2128754.85,223460.39,9526.32,FAOSTAT,Official
68,12,2018,5260000.47,416159.03,12639.4,FAOSTAT,Official
68,12,2019,6598697.87,488106.42,13518.97,FAOSTAT,Official
68,12,2020,6862994.81,392488.89,17485.83,FAOSTAT,Official
68,12,2021,3363589.64,268269.39,12538.1,FAOSTAT,Official
68,12,2022,1525828.63,117676.89,12966.26,FAOSTAT,Estimated
68,12,2023,2898992.28,269152.78,10770.81,FAOSTAT,Estimated
68,12,2024,7108559.48,480351.89,14798.65,FAOSTAT,Official
68,13,2014,5709041.52,467010.16,12224.66,FAOSTAT,Official
68,13,2015,6119616.11,399031.24,15336.18,FAOSTAT,Estimated
68,13,2016,5473134.78,417100.28,13121.87,FAOSTAT,Official
68,13,2017,7394357.78,422952.59,17482.71,FAOSTAT,Official
68,13,2018,3761553.71,227989.63,16498.79,FAOSTAT,Official
68,13,2019,3084353.85,348866.36,8841.08,FAOSTAT,Official
68,13,2020,2963244.66,238531.41,12422.87,FAOSTAT,Official
68,13,2021,3327348.79,260485.95,12773.62,FAOSTAT,Estimated
68,13,2022,2892718.03,219216.65,13195.7,FAOSTAT,Official
68,13,2023,2113155.74,178620.68,11830.41,FAOSTAT,Official
68,13,2024,1410383.28,120539.52,11700.59,FAOSTAT,Official
68,14,2014,4902471.74,329442.18,14881.13,FAOSTAT,Official
68,14,2015,5034599.74,397838.2,12654.89,FAOSTAT,Official
68,14,2016,7115016.87,487440.22,14596.7,FAOSTAT,Official
68,14,2017,3502731.92,345914.56,10126.0,FAOSTAT,Official
68,14,2018,2982978.21,210610.2,14163.5,FAOSTAT,Official
68,14,2019,1914555.04,177769.48,10769.87,FAOSTAT,Official
68,14,2020,5718324.75,404252.38,14145.43,FAOSTAT,Official
68,14,2021,3945149.1,288170.89,13690.31,FAOSTAT,Official
68,14,2022,2516393.86,148077.49,16993.76,FAOSTAT,Official
68,14,2023,1258212.2,105976.2,11872.59,FAOSTAT,Official
68,14,2024,2360839.74,179012.41,13188.13,FAOSTAT,Official
68,15,2014,3251720.26,208937.13,15563.15,FAOSTAT,Official
68,15,2015,2235889.84,168609.75,13260.74,FAOSTAT,Estimated
68,15,2016,3300264.1,348276.04,9476.0,FAOSTAT,Official
68,15,2017,4978530.7,355039.57,14022.47,FAOSTAT,Official
68,15,2018,3275620.97,268022.3,12221.45,FAOSTAT,Official
68,15,2019,4772477.91,254540.22,18749.41,FAOSTAT,Official
68,15,2020,2862374.17,316205.23,9052.27,FAOSTAT,Official
68,15,2021,2557846.5,267617.53,9557.84,FAOSTAT,Official
68,15,2022,3426515.85,443576.31,7724.75,FAOSTAT,Official
68,15,2023,4054821.22,302610.8,13399.46,FAOSTAT,Estimated
68,15,2024,3151294.27,185437.76,16993.81,FAOSTAT,Official
68,16,2014,1257050.63,176467.76,7123.4,FAOSTAT,Official
68,16,2015,3765368.53,473420.43,7953.54,FAOSTAT,Official
68,16,2016,2444204.94,407376.58,5999.87,FAOSTAT,Official
68,16,2017,1716584.32,253788.43,6763.84,FAOSTAT,Estimated
68,16,2018,1600297.88,200436.15,7984.08,FAOSTAT,Official
68,16,2019,466861.07,66197.84,7052.51,FAOSTAT,Estimated
68,16,2020,562797.37,129932.75,4331.45,FAOSTAT,Official
68,16,2021,2050791.38,423924.57,4837.63,FAOSTAT,Estimated
68,16,2022,1992441.25,305210.0,6528.1,FAOSTAT,Estimated
68,16,2023,499760.72,104429.82,4785.61,FAOSTAT,Official
68,16,2024,646485.62,95464.68,6771.99,FAOSTAT,Estimated
68,17,2014,650349.72,108770.37,5979.11,FAOSTAT,Official
68,17,2015,1851002.26,296288.38,6247.3,FAOSTAT,Estimated
68,17,2016,534664.52,249733.7,2140.94,FAOSTAT,Official
68,17,2017,1877118.62,340361.12,5515.08,FAOSTAT,Official
68,17,2018,2006247.31,403566.24,4971.3,FAOSTAT,Official
68,17,2019,1260360.52,195569.9,6444.55,FAOSTAT,Official
68,17,2020,2590307.9,408107.38,6347.12,FAOSTAT,Official
68,17,2021,1629324.66,360788.87,4516.01,FAOSTAT,Official
68,17,2022,590847.84,67216.9,8790.17,FAOSTAT,Official
68,17,2023,1138347.38,203578.67,5591.68,FAOSTAT,Official
68,17,2024,443978.9,63964.51,6941.02,FAOSTAT,Official
68,18,2014,1135513.03,160290.14,7084.11,FAOSTAT,Official
68,18,2015,2397741.85,312476.66,7673.35,FAOSTAT,Official
68,18,2016,3043528.52,446441.44,6817.31,FAOSTAT,Estimated
68,18,2017,822129.28,139420.99,5896.74,FAOSTAT,Estimated
68,18,2018,867004.3,188504.4,4599.38,FAOSTAT,Official
68,18,2019,998070.82,167847.58,5946.29,FAOSTAT,Official
68,18,2020,1168395.43,257061.41,4545.2,FAOSTAT,Official
68,18,2021,1895188.11,303877.56,6236.68,FAOSTAT,Official
68,18,2022,2131211.08,350170.35,6086.21,FAOSTAT,Official
68,18,2023,3155180.46,488123.41,6463.9,FAOSTAT,Official
68,18,2024,620148.11,117935.1,5258.38,FAOSTAT,Estimated
68,19,2014,1876893.12,337762.56,5556.84,FAOSTAT,Estimated
68,19,2015,2598638.88,380134.72,6836.1,FAOSTAT,Official
68,19,2016,2171158.12,306944.55,7073.45,FAOSTAT,Official
68,19,2017,1462408.41,255453.25,5724.76,FAOSTAT,Estimated
68,19,2018,773744.59,117121.59,6606.34,FAOSTAT,Official
68,19,2019,2506550.36,365681.57,6854.46,FAOSTAT,Official
68,19,2020,252498.01,54693.5,4616.6,FAOSTAT,Estimated
68,19,2021,571195.15,111202.43,5136.53,FAOSTAT,Official
68,19,2022,770479.34,140998.65,5464.44,FAOSTAT,Official
68,19,2023,1151825.84,148579.38,7752.26,FAOSTAT,Official
68,19,2024,2011347.21,321606.2,6254.07,FAOSTAT,Official
68,20,2014,3971992.24,491203.94,8086.24,FAOSTAT,Official
68,20,2015,1795325.8,342009.5,5249.34,FAOSTAT,Official
68,20,2016,1152390.05,184358.46,6250.81,FAOSTAT,Estimated
68,20,2017,1460449.88,297841.63,4903.44,FAOSTAT,Official
68,20,2018,2583603.07,353146.28,7315.96,FAOSTAT,Estimated
68,20,2019,2493225.71,480355.72,5190.37,FAOSTAT,Official
68,20,2020,317627.91,73541.01,4319.06,FAOSTAT,Official
68,20,2021,1425895.39,274177.4,5200.63,FAOSTAT,Official
68,20,2022,553906.31,80230.89,6903.9,FAOSTAT,Estimated
68,20,2023,2674088.61,414793.6,6446.79,FAOSTAT,Official
68,20,2024,2078560.45,378022.87,5498.5,FAOSTAT,Official
68,21,2014,172809.57,160807.86,1074.63,FAOSTAT,Official
68,21,2015,120639.52,123870.4,973.92,FAOSTAT,Official
68,21,2016,242904.44,218877.78,1109.77,FAOSTAT,Official
68,21,2017,79098.89,67791.81,1166.79,FAOSTAT,Official
68,21,2018,459594.28,391050.36,1175.28,FAOSTAT,Official
68,21,2019,285016.38,250645.91,1137.13,FAOSTAT,Official
68,21,2020,74487.23,62493.98,1191.91,FAOSTAT,Estimated
68,21,2021,236053.64,181089.32,1303.52,FAOSTAT,Official
68,21,2022,67444.35,63761.29,1057.76,FAOSTAT,Official
68,21,2023,404697.85,349915.63,1156.56,FAOSTAT,Official
68,21,2024,184109.56,173771.89,1059.49,FAOSTAT,Official
68,22,2014,89392.91,75304.76,1187.08,FAOSTAT,Official
68,22,2015,502944.26,396487.34,1268.5,FAOSTAT,Official
68,22,2016,94098.39,86932.02,1082.44,FAOSTAT,Official
68,22,2017,86052.56,79889.33,1077.15,FAOSTAT,Official
68,22,2018,470446.2,386559.01,1217.01,FAOSTAT,Official
68,22,2019,556276.85,431894.87,1287.99,FAOSTAT,Estimated
68,22,2020,478412.19,415542.13,1151.3,FAOSTAT,Official
68,22,2021,114656.9,127803.57,897.13,FAOSTAT,Estimated
68,22,2022,278709.67,305345.41,912.77,FAOSTAT,Official
68,22,2023,142768.34,109285.2,1306.38,FAOSTAT,Official
68,22,2024,194576.03,171888.24,1131.99,FAOSTAT,Official
68,23,2014,330959.84,306836.26,1078.62,FAOSTAT,Official
68,23,2015,487025.56,432843.14,1125.18,FAOSTAT,Official
68,23,2016,543981.05,480678.44,1131.69,FAOSTAT,Official
68,23,2017,504674.34,423295.7,1192.25,FAOSTAT,Official
68,23,2018,92150.42,94902.4,971.0,FAOSTAT,Official
68,23,2019,80259.16,79989.43,1003.37,FAOSTAT,Official
68,23,2020,135474.76,113651.93,1192.01,FAOSTAT,Official
68,23,2021,353996.05,289093.44,1224.5,FAOSTAT,Official
68,23,2022,168118.14,141823.26,1185.41,FAOSTAT,Official
68,23,2023,409884.52,392456.54,1044.41,FAOSTAT,Official
68,23,2024,165252.34,142341.02,1160.96,FAOSTAT,Official
68,24,2014,196054.43,172099.13,1139.19,FAOSTAT,Official
68,24,2015,377616.97,273511.6,1380.63,FAOSTAT,Official
68,24,2016,328911.07,271568.61,1211.15,FAOSTAT,Estimated
68,24,2017,485886.71,409830.36,1185.58,FAOSTAT,Estimated
68,24,2018,361209.31,328009.53,1101.22,FAOSTAT,Official
68,24,2019,167137.96,150014.31,1114.15,FAOSTAT,Official
68,24,2020,267969.87,207374.36,1292.2,FAOSTAT,Official
68,24,2021,442244.74,437189.43,1011.56,FAOSTAT,Official
68,24,2022,166776.8,150173.61,1110.56,FAOSTAT,Official
68,24,2023,171892.33,135335.99,1270.12,FAOSTAT,Estimated
68,24,2024,99724.65,133091.61,749.29,FAOSTAT,Official
68,25,2014,795597.59,397642.01,2000.79,FAOSTAT,Official
68,25,2015,305037.22,162168.68,1880.99,FAOSTAT,Official
68,25,2016,239465.42,114554.19,2090.41,FAOSTAT,Estimated
68,25,2017,918012.24,466240.9,1968.97,FAOSTAT,Estimated
68,25,2018,881052.53,430179.43,2048.1,FAOSTAT,Official
68,25,2019,798530.21,375454.12,2126.84,FAOSTAT,Estimated
68,25,2020,238777.95,121215.51,1969.86,FAOSTAT,Official
68,25,2021,216709.59,101300.85,2139.27,FAOSTAT,Official
68,25,2022,632918.38,287203.0,2203.73,FAOSTAT,Official
68,25,2023,1198788.13,498639.59,2404.12,FAOSTAT,Estimated
68,25,2024,673614.21,303900.19,2216.56,FAOSTAT,Official
68,26,2014,413219.67,218472.74,1891.4,FAOSTAT,Official
68,26,2015,602346.79,249304.26,2416.11,FAOSTAT,Official
68,26,2016,856433.31,347430.97,2465.05,FAOSTAT,Official
68,26,2017,296769.68,148229.48,2002.1,FAOSTAT,Official
68,26,2018,558843.38,260898.8,2141.99,FAOSTAT,Estimated
68,26,2019,407699.24,269577.72,1512.36,FAOSTAT,Official
68,26,2020,382235.1,177764.9,2150.23,FAOSTAT,Official
68,26,2021,555594.14,231480.74,2400.17,FAOSTAT,Official
68,26,2022,195184.64,121193.59,1610.52,FAOSTAT,Estimated
68,26,2023,1148687.55,498152.02,2305.9,FAOSTAT,Official
68,26,2024,187895.77,98205.02,1913.3,FAOSTAT,Estimated
68,27,2014,556749.12,466299.21,1193.97,FAOSTAT,Official
68,27,2015,764845.08,410900.96,1861.39,FAOSTAT,Estimated
68,27,2016,376531.14,264143.74,1425.48,FAOSTAT,Official
68,27,2017,633780.42,320622.41,1976.72,FAOSTAT,Official
68,27,2018,639183.34,293699.21,2176.32,FAOSTAT,Official
68,27,2019,1164002.93,468879.49,2482.52,FAOSTAT,Official
68,27,2020,899104.16,392661.58,2289.77,FAOSTAT,Official
68,27,2021,293852.32,150563.15,1951.69,FAOSTAT,Estimated
68,27,2022,413721.83,176873.79,2339.08,FAOSTAT,Official
68,27,2023,622418.73,295636.38,2105.35,FAOSTAT,Estimated
68,27,2024,781128.09,358496.28,2178.9,FAOSTAT,Estimated
68,28,2014,96600.36,99879.37,967.17,FAOSTAT,Official
68,28,2015,401398.82,406615.76,987.17,FAOSTAT,Official
68,28,2016,333216.12,343823.04,969.15,FAOSTAT,Official
68,28,2017,584992.99,464459.5,1259.51,FAOSTAT,Estimated
68,28,2018,221392.88,202596.4,1092.78,FAOSTAT,Estimated
68,28,2019,166705.95,161232.91,1033.94,FAOSTAT,Official
68,28,2020,84283.58,79224.41,1063.86,FAOSTAT,Official
68,28,2021,347370.32,321537.11,1080.34,FAOSTAT,Official
68,28,2022,386821.73,371413.61,1041.49,FAOSTAT,Official
68,28,2023,424674.5,377049.02,1126.31,FAOSTAT,Official
68,28,2024,190982.37,193526.39,986.85,FAOSTAT,Official
68,29,2014,142882.56,176571.79,809.2,FAOSTAT,Official
68,29,2015,138943.13,134767.82,1030.98,FAOSTAT,Official
68,29,2016,212886.2,198044.85,1074.94,FAOSTAT,Official
68,29,2017,306010.05,415753.77,736.04,FAOSTAT,Official
68,29,2018,178922.37,191744.12,933.13,FAOSTAT,Official
68,29,2019,447796.83,462435.39,968.34,FAOSTAT,Official
68,29,2020,296737.61,275744.89,1076.13,FAOSTAT,Estimated
68,29,2021,267176.76,232171.99,1150.77,FAOSTAT,Official
68,29,2022,433062.94,374777.21,1155.52,FAOSTAT,Official
68,29,2023,361950.56,354036.43,1022.35,FAOSTAT,Official
68,29,2024,276039.37,310162.84,889.98,FAOSTAT,Estimated
68,30,2014,241832.13,235930.79,1025.01,FAOSTAT,Official
68,30,2015,119347.87,157969.67,755.51,FAOSTAT,Official
68,30,2016,349773.78,333285.45,1049.47,FAOSTAT,Official
68,30,2017,279560.39,236630.01,1181.42,FAOSTAT,Official
68,30,2018,177242.36,177246.3,999.98,FAOSTAT,Official
68,30,2019,354521.72,421927.13,840.24,FAOSTAT,Official
68,30,2020,89041.52,81461.15,1093.06,FAOSTAT,Estimated
68,30,2021,426211.38,466284.69,914.06,FAOSTAT,Official
68,30,2022,77413.77,88288.39,876.83,FAOSTAT,Official
68,30,2023,277928.98,234485.17,1185.27,FAOSTAT,Official
68,30,2024,157576.9,150686.69,1045.73,FAOSTAT,Official
68,31,2014,293169.27,268749.16,1090.87,FAOSTAT,Estimated
68,31,2015,89811.99,76560.09,1173.09,FAOSTAT,Official
68,31,2016,155363.44,151519.91,1025.37,FAOSTAT,Official
68,31,2017,70213.06,79936.8,878.36,FAOSTAT,Official
68,31,2018,562464.24,491394.83,1144.63,FAOSTAT,Official
68,31,2019,186048.08,229944.97,809.1,FAOSTAT,Official
68,31,2020,521981.85,442176.83,1180.48,FAOSTAT,Official
68,31,2021,295119.92,218816.33,1348.71,FAOSTAT,Estimated
68,31,2022,487745.52,359641.99,1356.2,FAOSTAT,Official
68,31,2023,274985.29,252185.32,1090.41,FAOSTAT,Official
68,31,2024,364283.42,360753.23,1009.79,FAOSTAT,Official
68,32,2014,101386.0,92866.26,1091.74,FAOSTAT,Official
68,32,2015,257943.22,347722.41,741.81,FAOSTAT,Official
68,32,2016,546925.35,481935.98,1134.85,FAOSTAT,Official
68,32,2017,332319.49,316879.93,1048.72,FAOSTAT,Estimated
68,32,2018,78055.13,77142.4,1011.83,FAOSTAT,Estimated
68,32,2019,412312.77,361864.83,1139.41,FAOSTAT,Official
68,32,2020,510110.1,474704.88,1074.58,FAOSTAT,Estimated
68,32,2021,62674.67,50302.43,1245.96,FAOSTAT,Official
68,32,2022,156917.09,148717.2,1055.14,FAOSTAT,Official
68,32,2023,317161.15,309242.48,1025.61,FAOSTAT,Official
68,32,2024,122618.85,115515.5,1061.49,FAOSTAT,Official
68,33,2014,1207483.98,393571.23,3068.02,FAOSTAT,Estimated
68,33,2015,818660.82,235636.5,3474.25,FAOSTAT,Estimated
68,33,2016,1163892.45,409260.7,2843.89,FAOSTAT,Official
68,33,2017,1022667.64,411936.61,2482.58,FAOSTAT,Official
68,33,2018,887314.44,356047.59,2492.12,FAOSTAT,Estimated
68,33,2019,1123554.95,358377.68,3135.11,FAOSTAT,Official
68,33,2020,887494.26,334895.13,2650.07,FAOSTAT,Official
68,33,2021,1480280.96,416875.18,3550.9,FAOSTAT,Official
68,33,2022,938339.63,459370.25,2042.67,FAOSTAT,Official
68,33,2023,744647.63,308028.98,2417.46,FAOSTAT,Official
68,33,2024,921470.07,278551.52,3308.08,FAOSTAT,Estimated
68,34,2014,1742749.13,470202.43,3706.38,FAOSTAT,Official
68,34,2015,1507888.74,392040.45,3846.26,FAOSTAT,Official
68,34,2016,519298.11,153702.6,3378.59,FAOSTAT,Official
68,34,2017,445009.06,145206.41,3064.67,FAOSTAT,Official
68,34,2018,1430651.22,386409.17,3702.43,FAOSTAT,Estimated
68,34,2019,1405737.94,476691.99,2948.94,FAOSTAT,Official
68,34,2020,1032178.4,249463.36,4137.6,FAOSTAT,Official
68,34,2021,1656218.24,438664.02,3775.6,FAOSTAT,Official
68,34,2022,377955.74,140610.89,2687.96,FAOSTAT,Estimated
68,34,2023,210720.0,65193.53,3232.22,FAOSTAT,Official
68,34,2024,928106.58,407937.86,2275.12,FAOSTAT,Official
68,35,2014,24498802.84,359904.31,68070.32,FAOSTAT,Official
68,35,2015,5997838.96,98057.78,61166.37,FAOSTAT,Estimated
68,35,2016,38357352.95,450379.61,85166.72,FAOSTAT,Estimated
68,35,2017,9434205.36,140423.6,67183.9,FAOSTAT,Official
68,35,2018,28557843.64,350928.4,81377.98,FAOSTAT,Official
68,35,2019,24781411.14,311960.15,79437.75,FAOSTAT,Official
68,35,2020,26059864.99,285385.83,91314.5,FAOSTAT,Official
68,35,2021,19320122.15,220273.81,87709.57,FAOSTAT,Estimated
68,35,2022,31969018.32,398428.19,80237.84,FAOSTAT,Estimated
68,35,2023,23084430.67,313000.99,73751.94,FAOSTAT,Estimated
68,35,2024,6220497.0,91754.95,67794.68,FAOSTAT,Official
69,1,2014,548429.28,185618.78,2954.6,FAOSTAT,Official
69,1,2015,792622.37,267197.41,2966.43,FAOSTAT,Estimated
69,1,2016,95287.1,60169.88,1583.63,FAOSTAT,Estimated
69,1,2017,162350.24,61259.99,2650.18,FAOSTAT,Official
69,1,2018,193409.06,55576.51,3480.05,FAOSTAT,Official
69,1,2019,264566.16,75017.36,3526.73,FAOSTAT,Official
69,1,2020,1086902.79,349981.27,3105.6,FAOSTAT,Official
69,1,2021,922508.67,327791.13,2814.32,FAOSTAT,Official
69,1,2022,1306344.76,418066.88,3124.73,FAOSTAT,Official
69,1,2023,1215592.55,490669.16,2477.42,FAOSTAT,Official
69,1,2024,1324459.81,450507.15,2939.93,FAOSTAT,Official
69,2,2014,231565.35,87748.02,2638.98,FAOSTAT,Official
69,2,2015,492597.53,178622.18,2757.76,FAOSTAT,Official
69,2,2016,581356.48,201517.6,2884.89,FAOSTAT,Estimated
69,2,2017,454785.39,155495.98,2924.74,FAOSTAT,Official
69,2,2018,986951.36,335511.23,2941.63,FAOSTAT,Official
69,2,2019,1299364.4,443235.87,2931.54,FAOSTAT,Official
69,2,2020,1368715.47,488513.06,2801.8,FAOSTAT,Official
69,2,2021,1088834.5,390075.58,2791.34,FAOSTAT,Estimated
69,2,2022,904074.39,264395.84,3419.4,FAOSTAT,Official
69,2,2023,498955.4,138735.04,3596.46,FAOSTAT,Official
69,2,2024,839030.52,290904.02,2884.22,FAOSTAT,Official
69,3,2014,1225056.42,497804.46,2460.92,FAOSTAT,Official
69,3,2015,960217.48,453690.93,2116.46,FAOSTAT,Official
69,3,2016,880628.16,332266.46,2650.37,FAOSTAT,Official
69,3,2017,1141534.12,441813.95,2583.74,FAOSTAT,Official
69,3,2018,1195753.15,487195.2,2454.36,FAOSTAT,Official
69,3,2019,1269275.48,439677.09,2886.84,FAOSTAT,Official
69,3,2020,518591.34,223116.01,2324.31,FAOSTAT,Official
69,3,2021,262240.15,86169.62,3043.3,FAOSTAT,Official
69,3,2022,614870.38,294405.49,2088.52,FAOSTAT,Official
69,3,2023,773328.12,368326.1,2099.57,FAOSTAT,Official
69,3,2024,655812.51,223299.96,2936.91,FAOSTAT,Official
69,4,2014,548123.8,187834.17,2918.13,FAOSTAT,Official
69,4,2015,155085.55,71507.99,2168.79,FAOSTAT,Official
69,4,2016,337853.1,128703.83,2625.04,FAOSTAT,Official
69,4,2017,899648.77,334341.23,2690.81,FAOSTAT,Official
69,4,2018,150591.14,53169.19,2832.3,FAOSTAT,Official
69,4,2019,258113.1,74172.04,3479.92,FAOSTAT,Official
69,4,2020,651049.7,220157.41,2957.2,FAOSTAT,Official
69,4,2021,795837.39,294568.58,2701.7,FAOSTAT,Estimated
69,4,2022,334300.2,143456.1,2330.33,FAOSTAT,Official
69,4,2023,1366570.96,412679.76,3311.46,FAOSTAT,Official
69,4,2024,791441.65,248300.36,3187.44,FAOSTAT,Official
69,5,2014,1417416.74,446365.22,3175.46,FAOSTAT,Official
69,5,2015,792114.48,285434.43,2775.12,FAOSTAT,Official
69,5,2016,1051376.07,333155.98,3155.81,FAOSTAT,Official
69,5,2017,655708.43,269603.13,2432.12,FAOSTAT,Official
69,5,2018,244355.59,80351.9,3041.07,FAOSTAT,Official
69,5,2019,649461.56,212775.18,3052.34,FAOSTAT,Official
69,5,2020,430468.8,156680.11,2747.44,FAOSTAT,Official
69,5,2021,978457.41,310317.69,3153.08,FAOSTAT,Estimated
69,5,2022,719566.51,309202.63,2327.17,FAOSTAT,Official
69,5,2023,789797.81,270386.16,2921.0,FAOSTAT,Estimated
69,5,2024,975347.57,396111.03,2462.31,FAOSTAT,Estimated
69,6,2014,1229333.11,365398.95,3364.36,FAOSTAT,Official
69,6,2015,1232108.61,418241.3,2945.93,FAOSTAT,Official
69,6,2016,270068.46,122782.76,2199.56,FAOSTAT,Official
69,6,2017,1364558.73,419579.18,3252.21,FAOSTAT,Official
69,6,2018,1303181.28,432413.92,3013.74,FAOSTAT,Official
69,6,2019,608441.88,245252.4,2480.88,FAOSTAT,Official
69,6,2020,512003.43,199411.01,2567.58,FAOSTAT,Estimated
69,6,2021,404007.64,125510.24,3218.92,FAOSTAT,Estimated
69,6,2022,866354.41,308453.27,2808.71,FAOSTAT,Official
69,6,2023,148928.47,62165.05,2395.69,FAOSTAT,Estimated
69,6,2024,1412232.19,476529.39,2963.58,FAOSTAT,Official
69,7,2014,774192.6,284971.37,2716.74,FAOSTAT,Estimated
69,7,2015,873355.82,267315.16,3267.14,FAOSTAT,Official
69,7,2016,938920.39,354149.68,2651.2,FAOSTAT,Official
69,7,2017,888345.15,324637.05,2736.43,FAOSTAT,Official
69,7,2018,1048565.58,399370.57,2625.55,FAOSTAT,Estimated
69,7,2019,517053.02,235517.72,2195.39,FAOSTAT,Estimated
69,7,2020,200193.08,92063.13,2174.52,FAOSTAT,Official
69,7,2021,266476.26,107241.3,2484.83,FAOSTAT,Estimated
69,7,2022,821221.17,354298.11,2317.88,FAOSTAT,Official
69,7,2023,802012.87,369355.18,2171.39,FAOSTAT,Official
69,7,2024,936753.78,304747.22,3073.87,FAOSTAT,Official
69,8,2014,1364632.59,87875.26,15529.2,FAOSTAT,Official
69,8,2015,1447157.87,139113.3,10402.73,FAOSTAT,Official
69,8,2016,2446895.09,267546.38,9145.69,FAOSTAT,Estimated
69,8,2017,7062344.66,447562.64,15779.57,FAOSTAT,Official
69,8,2018,2903210.41,235946.79,12304.51,FAOSTAT,Official
69,8,2019,3455369.08,244049.46,14158.48,FAOSTAT,Official
69,8,2020,2264604.33,194352.7,11652.03,FAOSTAT,Official
69,8,2021,5518534.94,409206.14,13485.95,FAOSTAT,Estimated
69,8,2022,4476497.13,355221.55,12601.99,FAOSTAT,Official
69,8,2023,1613722.72,127224.43,12684.06,FAOSTAT,Official
69,8,2024,942858.78,82094.31,11485.07,FAOSTAT,Official
69,9,2014,6348936.91,380385.9,16690.78,FAOSTAT,Official
69,9,2015,1482858.43,133381.32,11117.44,FAOSTAT,Official
69,9,2016,1467132.96,110157.8,13318.47,FAOSTAT,Official
