district_id,crop_id,forecast_month,forecast_yield_kg_ha,lower_ci_95,upper_ci_95,forecast_model,rmse_kg_ha,mae_kg_ha,mape_pct,forecast_date
57,29,2025-02-01,1007.0,733.58,1280.42,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-03-01,1009.9,724.05,1295.75,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-04-01,1012.79,714.51,1311.07,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-05-01,1015.68,704.97,1326.39,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-06-01,1018.58,695.44,1341.72,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-07-01,1021.47,685.9,1357.04,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-08-01,1024.36,676.37,1372.35,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-09-01,1027.26,666.84,1387.68,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-10-01,1030.15,657.3,1403.0,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-11-01,1033.04,647.76,1418.32,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
57,29,2025-12-01,1035.94,638.23,1433.65,ExponentialSmoothing,248.57,194.95,21.78,2024-08-01T00:00:00+00:00
58,29,2025-01-01,985.49,839.83,1131.15,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-02-01,982.24,829.65,1134.83,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-03-01,978.99,819.46,1138.52,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-04-01,975.73,809.26,1142.2,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-05-01,972.48,799.08,1145.88,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-06-01,969.23,788.89,1149.57,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-07-01,965.97,778.69,1153.25,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-08-01,962.72,768.51,1156.93,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-09-01,959.47,758.32,1160.62,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-10-01,956.21,748.13,1164.29,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-11-01,952.96,737.94,1167.98,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
58,29,2025-12-01,949.7,727.74,1171.66,ExponentialSmoothing,138.72,124.59,12.51,2024-08-01T00:00:00+00:00
59,29,2025-01-01,988.82,833.1,1144.54,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-02-01,987.12,823.98,1150.26,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-03-01,985.42,814.87,1155.97,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-04-01,983.73,805.76,1161.7,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-05-01,982.03,796.65,1167.41,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-06-01,980.33,787.53,1173.13,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-07-01,978.64,778.43,1178.85,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-08-01,976.94,769.31,1184.57,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-09-01,975.24,760.2,1190.28,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-10-01,973.55,751.09,1196.01,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-11-01,971.85,741.97,1201.73,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
59,29,2025-12-01,970.16,732.87,1207.45,ExponentialSmoothing,148.31,138.17,14.33,2024-08-01T00:00:00+00:00
60,29,2025-01-01,1010.89,822.63,1199.15,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-02-01,1011.28,814.05,1208.51,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-03-01,1011.66,805.47,1217.85,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-04-01,1012.04,796.88,1227.2,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-05-01,1012.43,788.31,1236.55,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-06-01,1012.81,779.72,1245.9,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-07-01,1013.2,771.15,1255.25,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-08-01,1013.58,762.57,1264.59,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-09-01,1013.96,753.98,1273.94,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-10-01,1014.35,745.41,1283.29,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-11-01,1014.73,736.82,1292.64,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
60,29,2025-12-01,1015.11,728.24,1301.98,ExponentialSmoothing,179.3,159.09,16.95,2024-08-01T00:00:00+00:00
61,29,2025-01-01,992.23,860.02,1124.44,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-02-01,995.46,856.95,1133.97,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-03-01,998.68,853.88,1143.48,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-04-01,1001.91,850.81,1153.01,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-05-01,1005.13,847.74,1162.52,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-06-01,1008.36,844.67,1172.05,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-07-01,1011.58,841.6,1181.56,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-08-01,1014.8,838.52,1191.08,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-09-01,1018.03,835.45,1200.61,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-10-01,1021.25,832.38,1210.12,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-11-01,1024.48,829.31,1219.65,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
61,29,2025-12-01,1027.7,826.24,1229.16,ExponentialSmoothing,125.91,109.56,11.41,2024-08-01T00:00:00+00:00
62,29,2025-01-01,1025.57,860.27,1190.87,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-02-01,1025.05,851.88,1198.22,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-03-01,1024.53,843.49,1205.57,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-04-01,1024.0,835.09,1212.91,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-05-01,1023.48,826.7,1220.26,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-06-01,1022.96,818.31,1227.61,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-07-01,1022.44,809.91,1234.97,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-08-01,1021.92,801.52,1242.32,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-09-01,1021.4,793.13,1249.67,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-10-01,1020.88,784.74,1257.02,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-11-01,1020.36,776.35,1264.37,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
62,29,2025-12-01,1019.84,767.96,1271.72,ExponentialSmoothing,157.43,111.37,11.91,2024-08-01T00:00:00+00:00
63,29,2025-01-01,1038.12,876.98,1199.26,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-02-01,1035.12,866.31,1203.93,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-03-01,1032.12,855.63,1208.61,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-04-01,1029.12,844.96,1213.28,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-05-01,1026.12,834.29,1217.95,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-06-01,1023.12,823.61,1222.63,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-07-01,1020.12,812.94,1227.3,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-08-01,1017.12,802.27,1231.97,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-09-01,1014.12,791.59,1236.65,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-10-01,1011.11,780.91,1241.31,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-11-01,1008.11,770.24,1245.98,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
63,29,2025-12-01,1005.11,759.56,1250.66,ExponentialSmoothing,153.47,124.53,12.12,2024-08-01T00:00:00+00:00
64,29,2025-01-01,1091.51,978.95,1204.07,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-02-01,1098.02,980.1,1215.94,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-03-01,1104.53,981.25,1227.81,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-04-01,1111.03,982.4,1239.66,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-05-01,1117.54,983.55,1251.53,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-06-01,1124.05,984.7,1263.4,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-07-01,1130.56,985.85,1275.27,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-08-01,1137.07,987.0,1287.14,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-09-01,1143.58,988.15,1299.01,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-10-01,1150.09,989.3,1310.88,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-11-01,1156.6,990.45,1322.75,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
64,29,2025-12-01,1163.11,991.6,1334.62,ARIMA,107.2,82.33,7.72,2024-08-01T00:00:00+00:00
65,29,2025-01-01,934.76,779.09,1090.43,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-02-01,937.87,774.79,1100.95,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-03-01,940.99,770.5,1111.48,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-04-01,944.11,766.21,1122.01,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-05-01,947.22,761.9,1132.54,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-06-01,950.34,757.61,1143.07,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-07-01,953.46,753.32,1153.6,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-08-01,956.57,749.02,1164.12,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-09-01,959.69,744.72,1174.66,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-10-01,962.81,740.43,1185.19,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-11-01,965.92,736.13,1195.71,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
65,29,2025-12-01,969.04,731.84,1206.24,ExponentialSmoothing,148.25,117.66,13.46,2024-08-01T00:00:00+00:00
66,29,2025-01-01,1032.24,848.29,1216.19,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-02-01,1033.62,840.91,1226.33,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-03-01,1035.0,833.53,1236.47,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-04-01,1036.38,826.15,1246.61,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-05-01,1037.77,818.78,1256.76,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-06-01,1039.15,811.4,1266.9,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-07-01,1040.53,804.02,1277.04,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-08-01,1041.91,796.64,1287.18,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-09-01,1043.29,789.26,1297.32,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-10-01,1044.67,781.89,1307.45,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-11-01,1046.05,774.51,1317.59,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
66,29,2025-12-01,1047.43,767.13,1327.73,ExponentialSmoothing,175.19,138.3,13.03,2024-08-01T00:00:00+00:00
67,29,2025-01-01,999.25,807.13,1191.37,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-02-01,998.61,797.34,1199.88,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-03-01,997.98,787.56,1208.4,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-04-01,997.34,777.77,1216.91,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-05-01,996.71,767.99,1225.43,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-06-01,996.07,758.2,1233.94,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-07-01,995.44,748.42,1242.46,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-08-01,994.8,738.63,1250.97,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-09-01,994.17,728.86,1259.48,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-10-01,993.53,719.07,1267.99,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-11-01,992.9,709.29,1276.51,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
67,29,2025-12-01,992.26,699.5,1285.02,ExponentialSmoothing,182.98,145.3,15.55,2024-08-01T00:00:00+00:00
68,29,2025-01-01,1001.67,875.62,1127.72,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-02-01,1005.7,873.65,1137.75,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-03-01,1009.74,871.68,1147.8,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-04-01,1013.77,869.71,1157.83,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-05-01,1017.8,867.74,1167.86,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-06-01,1021.83,865.77,1177.89,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-07-01,1025.86,863.79,1187.93,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-08-01,1029.89,861.82,1197.96,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-09-01,1033.92,859.85,1207.99,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-10-01,1037.95,857.88,1218.02,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-11-01,1041.98,855.9,1228.06,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
68,29,2025-12-01,1046.01,853.93,1238.09,ExponentialSmoothing,120.05,104.02,11.09,2024-08-01T00:00:00+00:00
69,29,2025-01-01,1001.14,861.07,1141.21,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-02-01,1004.88,858.15,1151.61,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-03-01,1008.63,855.23,1162.03,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-04-01,1012.37,852.3,1172.44,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-05-01,1016.11,849.37,1182.85,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-06-01,1019.86,846.45,1193.27,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-07-01,1023.6,843.52,1203.68,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-08-01,1027.34,840.59,1214.09,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-09-01,1031.09,837.67,1224.51,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-10-01,1034.83,834.74,1234.92,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-11-01,1038.57,831.81,1245.33,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
69,29,2025-12-01,1042.32,828.89,1255.75,ExponentialSmoothing,133.4,116.01,12.41,2024-08-01T00:00:00+00:00
70,29,2025-01-01,1088.99,976.47,1201.51,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-02-01,1086.8,968.92,1204.68,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-03-01,1084.62,961.38,1207.86,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-04-01,1082.43,953.84,1211.02,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-05-01,1080.25,946.3,1214.2,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-06-01,1078.07,938.76,1217.38,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-07-01,1075.88,931.21,1220.55,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-08-01,1073.7,923.67,1223.73,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-09-01,1071.51,916.12,1226.9,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-10-01,1069.33,908.59,1230.07,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-11-01,1067.15,901.05,1233.25,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
70,29,2025-12-01,1064.96,893.5,1236.42,ExponentialSmoothing,107.16,89.15,8.49,2024-08-01T00:00:00+00:00
71,29,2025-01-01,961.37,822.46,1100.28,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-02-01,959.74,814.21,1105.27,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-03-01,958.11,805.97,1110.25,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-04-01,956.49,797.73,1115.25,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-05-01,954.86,789.49,1120.23,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-06-01,953.24,781.26,1125.22,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-07-01,951.61,773.01,1130.21,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-08-01,949.99,764.78,1135.2,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-09-01,948.36,756.53,1140.19,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-10-01,946.74,748.3,1145.18,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-11-01,945.11,740.05,1150.17,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
71,29,2025-12-01,943.49,731.82,1155.16,ExponentialSmoothing,132.3,114.81,12.15,2024-08-01T00:00:00+00:00
72,29,2025-01-01,984.8,851.14,1118.46,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-02-01,985.79,845.76,1125.82,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-03-01,986.78,840.39,1133.17,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-04-01,987.78,835.02,1140.54,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-05-01,988.77,829.65,1147.89,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-06-01,989.76,824.27,1155.25,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-07-01,990.76,818.91,1162.61,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-08-01,991.75,813.53,1169.97,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-09-01,992.74,808.16,1177.32,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-10-01,993.74,802.79,1184.69,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-11-01,994.73,797.42,1192.04,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
72,29,2025-12-01,995.72,792.04,1199.4,ExponentialSmoothing,127.3,108.04,11.53,2024-08-01T00:00:00+00:00
73,29,2025-01-01,935.38,792.7,1078.06,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-02-01,930.47,781.0,1079.94,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-03-01,925.55,769.29,1081.81,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-04-01,920.64,757.58,1083.7,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-05-01,915.72,745.87,1085.57,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-06-01,910.81,734.16,1087.46,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-07-01,905.9,722.46,1089.34,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-08-01,900.98,710.75,1091.21,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-09-01,896.07,699.04,1093.1,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-10-01,891.16,687.34,1094.98,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-11-01,886.24,675.62,1096.86,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
73,29,2025-12-01,881.33,663.92,1098.74,ARIMA,135.88,106.2,10.89,2024-08-01T00:00:00+00:00
74,29,2025-01-01,971.02,777.31,1164.73,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-02-01,962.18,759.24,1165.12,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-03-01,953.34,741.18,1165.5,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-04-01,944.51,723.13,1165.89,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-05-01,935.67,705.06,1166.28,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-06-01,926.84,687.01,1166.67,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-07-01,918.0,668.94,1167.06,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-08-01,909.17,650.89,1167.45,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-09-01,900.33,632.82,1167.84,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-10-01,891.5,614.77,1168.23,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-11-01,882.66,596.71,1168.61,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
74,29,2025-12-01,873.82,578.64,1169.0,ARIMA,184.49,137.23,17.64,2024-08-01T00:00:00+00:00
75,29,2025-01-01,1024.14,885.46,1162.82,ARIMA,132.07,105.11,10.97,2024-08-01T00:00:00+00:00
75,29,2025-02-01,1028.52,883.24,1173.8,ARIMA,132.07,105.11,10.97,2024-08-01T00:00:00+00:00
75,29,2025-03-01,1032.9,881.01,1184.79,ARIMA,132.07,105.11,10.97,2024-08-01T00:00:00+00:00
